prcp,tmean,DEM,Silt_100cm,Clay_100cm
1506.842163,20.28065491,9.700618744,3.875022888,4.603581429
862.3947144,18.59362602,424.9201355,28.82837486,45.31046677
750.5263062,18.10155869,567.6107788,31.54618835,39.91570282
552.2105103,23.53651237,43.09924316,18.45840263,16.30716324
667.1315918,2.280566216,2651.584961,40.78732681,26.05601501
684.0789185,16.25089264,518.0011597,31.30940628,29.68381882
1460.973633,15.55435276,126.6803284,35.5423317,19.69173622
951.5263062,16.82127571,309.3223267,18.17796135,24.806427
692.2631836,6.947556496,1559.323486,12.39999962,3.099999905
298.2631531,8.248648643,1721.586182,35.45353699,20.6937561
1454.184204,18.28291321,63.3549118,20.46270943,15.43905354
279.0263062,7.868980885,1816.619629,30.32020187,26.03167915
462.3157959,6.235456944,2044.580933,35.32626343,27.37502289
300.5263062,7.414961338,1854.923218,37.96060562,20.57640076
1514.394775,14.60261536,277.4418335,53.40010071,27.78467178
1412.973633,14.52338314,195.0845337,51.35436249,29.69237709
1248.894775,6.112854481,1262.63916,37.9344368,24.97401237
1339.473633,18.04195595,62.48569107,36.65133286,18.97300339
1381.473633,17.78380394,74.9916153,41.26198578,37.74407959
1519.868408,18.82109451,88.53395081,33.47171783,39.20872498
1688.789429,18.85786247,98.42510986,41.56923676,18.4224987
1582.973633,20.63869286,4.389741898,3.23957777,6.852433681
1450.631592,17.17621803,1.918179274,17.45194435,10.45672989
591.2894897,17.5122509,522.5390625,37,32.98888779
860.6578979,15.66739941,574.8092651,31.09632683,33.43011856
657.4473877,18.68992996,635.2692261,44.16326904,33.10147095
1546.236816,19.50579643,53.34779358,4.122681141,3.729935884
1260.973633,15.01279545,32.18850708,17.5460968,22.97419739
1297.394775,16.11833954,190.499649,35.84779358,25.5655632
621.9736938,15.48472023,836.9262085,21.45142365,22.33755684
1435.973633,18.64406013,89.10733795,37.60251236,29.59730148
791.8947144,17.56148148,282.2145691,40.55757523,27.78686905
442.4736938,8.650863647,624.1729736,41.46519852,40.70009232
769.6842041,18.02038574,610.500061,31.3050499,50.94655609
1352.973633,18.53158188,91.62046051,27.69173622,34.37327957
388.8947449,6.375729561,2128.073242,48.70232391,18.38837242
1295.736816,13.72328663,159.8578491,47.08990097,29.48062515
947,15.41663551,284.1688843,42.94027328,35.33067322
543.5789185,21.40598106,251.3404388,34.27946472,41.78908539
1357.947388,21.55049133,12.62379742,1.319384336,2.124515533
1476.447388,17.29348564,78.04555511,28.60468292,30.64517975
476.5,10.80338955,1921.341797,29.44649124,41.22116089
649,23.2214489,1.631536961,25.72369194,35.94710922
608.6578979,13.34061718,109.2980423,33.20092773,32.59544373
1347.210571,20.31144714,20.23375702,3.787786961,3.919100046
1414.289429,18.20617867,68.68267822,35.01599121,27.98869514
1690.184204,19.46800041,38.28969955,26.00548744,19.39526939
988.9736938,19.79623032,147.4631348,17.41913605,22.71805573
1400.026367,19.53734016,56.02315521,11.41606998,23.44067955
1053.947388,21.16929054,59.60700226,11.6743803,22.00247955
1156.552612,13.66015339,276.574585,53.35022736,38.55886078
1426.815796,20.8260498,18.99720383,0.963506043,1.970231533
1352.684204,15.74482346,90.89556122,56.37401199,23.96877861
1431,17.35462761,112.4660645,33.28806305,40.53002548
385.6578979,4.577428818,2580.825439,28.53792572,21.00477409
363.578949,10.03145313,1636.618896,31.47052383,38.70753098
1552.394775,18.64002419,67.40447998,36.65209961,16.12651634
1599.736816,20.13570786,6.508761406,9.17722702,13.07851219
1466.631592,19.67657852,17.9695282,24.04232597,50.67916489
663.2631836,11.07167816,1916.762573,16.84104729,20.15711594
1341.657837,17.40318489,80.79522705,31.37373734,46.19770432
1502.289429,20.29024696,10.43387127,8.778603554,12.77731895
1735.552612,19.56245804,23.87875748,64.98843384,22.78411293
1281.842163,17.94982338,113.5993423,20.71230507,21.13599586
1541.578979,15.28602123,220.1174622,48.26418686,34.57465363
569.1052856,5.730268955,2461.518799,37.70000076,22.5
1128.473633,12.92562866,240.5865173,42.81496811,25.96914482
1184.631592,18.70431137,115.049675,33.52571106,24.26675797
1428.236816,16.54194069,111.3539658,35.76795197,32.26299286
484.0263062,5.515799522,639.2633667,39.90000153,20
1259.947388,14.28785801,241.2068787,51.56198502,26.66152382
1430.631592,20.09759521,10.02877808,3.629373312,4.113657951
1449.368408,18.08569908,102.871582,26.92883301,46.02112198
1625.763184,12.06269836,556.4353027,38.12369156,27.96308517
523.0263062,6.037930965,1641.573853,43.9113884,21.89981651
519.6842041,5.49813509,2606.40918,27.80128479,14.20753002
474.8157959,7.178321362,2539.292236,21,21.60000038
760.6578979,18.57114029,418.8175049,35.51156998,25.89788628
1205.157837,18.65555954,59.46712494,10.417696,14.66958523
1092,16.35341263,235.8269653,44.58613205,18.23198128
554.7105103,18.18254471,599.2929077,29.35981369,27.48018646
1357.684204,18.82850266,97.78901672,26.79155159,39.90449905
603.3157959,4.928220272,1499.085938,35.85903168,26.18399429
1371.921021,22.65153313,44.09238052,0.819008291,2.4385674
1372.289429,19.87751579,39.22454834,3.699816465,4.521671295
455.921051,7.372644901,2031.994141,42.63829041,17.66078949
1126.421021,16.72139549,222.397171,28.47245216,33.78842926
381.1578979,4.963048458,2056.709961,24.98761749,15.60728359
1440.763184,14.4601202,175.517395,56.99384689,25.23994446
572.9736938,8.959400177,769.8088379,11.92589569,10.2312212
550.8684082,9.276417732,2070.337646,20.5,36
575.1578979,2.938694239,2572.863037,32.7279129,23.80560112
624.3684082,22.99461174,47.03365326,1.911662102,2.831221342
1431.105225,22.84692574,20.26453209,1.581634521,2.312672138
1544.289429,18.50643921,60.68017197,32.80578613,23.84885216
1562.263184,18.71509171,4.966887951,38.50394821,38.10716248
1399.578979,15.09317017,282.8149719,31.48475647,26.32910919
565.9473877,22.17227554,205.2731323,19.91423225,23.2106514
1612.184204,19.59978294,20.26756859,62.65861893,20.41244125
830.7631836,6.420491219,204.5596924,6.616620541,3.722314119
508.421051,11.5159235,1510.794434,25.99394035,34.05454254
747.2894897,7.437038422,657.9619751,62.52598572,10.79155159
1224.605225,0.596785545,2420.879639,46.90385818,14.1162529
873.6578979,17.07154274,290.2867737,34.27495193,26.12612915
739.8421021,18.45476913,533.7874756,28.28108406,35.31386566
795.3684082,17.60681343,264.3044739,28.65417862,35.02093506
1207,0.788318753,2078.789551,44.04926682,15.48455811
1010.657898,10.51934433,310.0169067,36.75666046,36.41662216
1419.026367,16.98219299,49.20419693,65.93875122,21.39797974
512.9473877,7.421944618,2339.537109,34.82332611,38.77410507
371.0263062,9.980387688,1985.856079,36.91533661,24.4272728
483.5526428,5.614476681,2558.2146,28.13966942,27.58402252
768.1315918,3.326326132,1872.248779,39.50137711,23.41662025
1331.368408,19.14044762,65.90969849,12.93039513,23.53076172
472.1578979,12.07804966,2310.47876,20.54692459,18.68567467
581.8157959,17.32275009,766.942627,37.4863205,54.25307846
1212.868408,12.54916573,16.53470993,7.953259945,3.919100046
1503.763184,19.59285927,50.55582047,7.598806381,12.95812702
811.3684082,2.332877636,2610.765137,26.0484848,29.18126869
950.1315918,16.70342064,305.4079285,23.25931931,23.52387428
1372.447388,20.14380074,39.54899597,4.184573174,4.820753098
683.3947144,0.448693037,2702.511963,30.44260788,10.28815365
523.6842041,6.390378475,1307.385254,31.54435158,47.45711517
1431.710571,17.03131294,49.06898117,66.62561798,20.87539101
422.6578979,11.43029118,1904.626099,21.88071632,34.32341766
1133.710571,12.31710052,261.0177917,37.34141541,33.91588593
1383.526367,14.38088894,227.4124146,47.4413414,31.51582909
601.0789185,18.1558075,598.5462036,45.35952377,36.73466873
365.5263062,6.514371872,680.9007568,46.17245102,25.84609795
957.1842041,2.689115047,2011.275146,40.78889084,12.75555515
724.7368164,5.564575195,437.0746155,26.43512344,17.52561188
326.4736938,4.852257252,2514.678467,28.62258911,20.05362701
535.0263062,6.261138916,2624.151855,30.12617111,23.9856739
508.2368469,6.707406521,1978.222412,30.26005554,23.73443413
1286.078979,13.24078751,310.6144714,51.40569305,25.8354454
1471.921021,17.12500954,101.8508148,32.29035568,29.18347168
972.8684082,21.66757965,16.053339,15.52176285,37.61129379
907.6842041,18.99900055,408.6990967,35.92304611,41.32506943
1314.368408,12.56602001,333.4680176,56.65096283,24.21414185
383.2631531,7.363542557,2148.228271,39.05160522,16.98484802
1109.973633,14.72303963,365.7391357,25.00220299,25.49788857
1472.394775,18.71746635,29.19288445,62.15188217,18.67437935
598.6052856,3.107466221,2381.175293,29.20000076,16.70000076
1043.763184,16.1653614,218.4853058,49.28223038,23.13628006
1627.473633,19.54185295,47.11353683,4.428212166,2.522532701
705.3157959,17.90294075,506.965332,32.14912796,42.86216736
1221.184204,17.75629807,151.657135,12.72389793,22.47796249
533,5.772988796,1873.079224,45.4260788,25.29990768
560.9736938,2.552266121,2526.274902,35.23278427,27.43884277
827.8947144,6.890439034,241.2209473,1.183213949,2.754145384
1568.289429,20.1315155,3.430378199,2.469032288,1.823041439
707.4473877,20.29103088,335.0875549,30.72451782,45.27603149
1491.210571,16.97481918,147.3280487,26.29999924,29.52727318
624.3157959,23.00387955,34.71970749,3.378053188,8.172819138
1507.578979,18.25409698,76.99369049,27.65162277,18.21909142
1184.184204,13.51574516,16.81144333,27.14701653,16.50266266
380.2894592,8.674263,2104.945557,13.2965107,13.43112946
389.7368469,9.35137558,1388.914551,18.15629005,10.77263546
1497.894775,16.67606544,101.26194,67.22323608,23.23480225
1359.157837,18.25898361,102.787674,22.08475685,25.33489418
1345,15.05503273,238.2420349,30.83751106,26.36419678
1476.789429,15.883708,205.6381226,42.38007355,35.11046982
732.0789185,13.97659874,267.4152222,26.89736557,19.07017899
318.3157959,5.749119759,2029.635864,27.96235085,20.53067017
409.6578979,6.617082119,2222.280518,45.88383865,33.82341766
1388.631592,18.59434509,130.9380798,27.43663979,36.29449081
497.0263062,14.12173939,1636.803101,31.06528854,39.54269791
924.4473877,19.97700691,180.2075958,26.97704315,52.0459137
581,18.25681114,567.4990234,34.14306641,32.10459137
1285.447388,19.82144547,99.10782623,19.10863113,17.93994522
1237.421021,12.46238708,1.621970057,13.05059528,4.828422546
1157.473633,5.479588032,212.3754272,51.2833786,10.67382908
1540.105225,18.33670425,78.21508789,27.66827965,23.86614037
729.3684082,2.697527885,2813.466309,32.29999924,26
1393.157837,18.145998,126.5352707,16.64784241,17.58117485
693.3947144,20.3073616,332.9524536,32.57171631,37.36841202
1210.289429,19.0061264,47.6025238,7.916078091,13.2903347
971,16.9009304,305.3983459,24.07171822,35.34343338
957.6842041,10.9003067,183.1747284,52.88816833,28.93863106
665.8684082,6.000619888,1712.651978,51.5,23.20000076
1489.210571,15.39439678,299.6626282,29.9550972,24.32819176
1353.631592,14.32511234,186.0848083,46.01955795,35.41414261
404.078949,5.106944561,1257.462891,34.65454483,28.17015648
1146.421021,18.73301506,158.3760986,11.81671238,9.978787422
1192.342163,18.51156998,80.17318726,11.54784203,19.75151443
361.1842041,7.80340004,1111.211304,36.64076996,25.08438873
1102.684204,20.39751625,109.5488358,25.55426979,49.69008255
1265.447388,18.09229279,77.11815643,53.63608932,22.93094635
1200.552612,12.57194519,213.0844269,57.06688309,37.23468399
1088.631592,13.35277748,887.0379639,33.00505066,21.0133152
1178.289429,13.24709606,319.218689,42.40036774,41.26758575
877.8421021,6.861925602,353.9529724,17.89375496,14.22708893
1647.710571,19.33818626,75.73921204,5.447382927,9.338108063
1134.263184,18.43791771,136.904541,26.83801651,35.48953247
1513.368408,16.18843269,243.5473328,44.70275497,32.91285706
472.6578979,8.746602058,490.0586548,31.8147831,57.47686005
1459.657837,17.40335464,121.8539276,32.43241119,16.5521183
839.8421021,19.47956848,261.450531,38.0653801,30.17695045
1763.473633,9.690858841,1067.544678,35.88291931,25.50330544
1208.105225,13.14210129,428.4162903,55.21955872,31.65546417
818.3947144,17.49564743,479.8426514,14.19825554,33.12121201
1350.657837,21.16411972,5.019972324,8.1186409,7.451974392
853.1052856,18.27448845,591.277771,36.42929459,46.33452606
457,6.805239201,1754.599976,30.98778725,7.328466415
1154.763184,15.61255169,195.1842194,52.93415833,28.88787842
817.6052856,17.75483894,303.1374817,22.2988987,28.58080673
1495.026367,17.71077156,47.58716965,44.17337036,37.33112717
872.7368164,7.074086666,296.6231995,3.400000095,3.099999905
1214.342163,13.0404768,388.6683655,51.04205704,27.38567543
532.8421021,1.621005535,2183.754395,32.07382965,22.77777672
375.2894592,7.859079361,1174.34436,25.55766678,19.77869606
583.0789185,20.10308266,449.2658386,38.07704163,26.14113808
882.7631836,18.59256363,264.1558533,36.62277603,41.00240707
999.7894897,15.83244038,259.3304443,28.90360451,22.00277328
634.8684082,17.01002312,502.0365295,38.66189194,35.26556396
846.5,19.62046623,395.8804626,31.65068817,53.67897034
793.7631836,1.928747654,2069.779541,16.83433914,6.560754776
1183.157837,13.08674049,325.4161987,55.87474823,32.16427994
376.0263062,8.104574203,1848.491089,37.59430695,23.44563866
371.2631531,10.23181057,1839.565308,19.55408669,14.37584972
1670.763184,19.74805832,11.58132553,66.71790314,18.01910019
802.5526123,6.525118828,210.8747101,10.74315834,5.565656662
1203.026367,14.49811459,379.1358643,58.09191895,22.42672157
1579.078979,20.05968094,2.401320457,30.53439903,60.60588455
445.4473572,6.366635799,1961.528931,34.2154274,37.31790543
1183.894775,13.30789852,257.3735657,42.72744751,34.92007828
1177.157837,14.5514822,42.52319717,20.65395927,17.93609619
1405.657837,14.41051102,261.794281,51.83921051,27.5460968
1328.815796,20.94750786,12.70121193,34.30826187,55.04104614
1063.684204,18.26704788,164.7572327,31.61028481,29.89375687
366.4736938,9.195762634,948.835083,49.35775757,30.69706154
1062.342163,15.70505047,257.5296631,31.59063339,21.63948631
296.421051,7.859856129,828.2136841,45.61129761,47.58705139
505.4473572,8.101179123,2274.455322,41.80174637,28.83673096
1136.657837,15.1961031,245.4823151,29.69063377,15.9781456
378.0263062,7.296964169,2105.837158,20.87575722,13.47190094
735.7894897,19.07687569,331.0601501,20.58053207,26.4189167
1360.105225,11.47584438,516.0333862,36.74343491,22.88842964
1338.526367,18.43187523,54.33519363,31.54261971,41.58763885
1045.368408,15.4473381,261.5409546,30.17731857,20.76482964
1337.657837,18.58110237,119.1210938,9.748025894,21.88282776
503.421051,8.892107964,1104.289917,40.1438942,31.98172569
574.7368164,15.72355175,905.1663208,30.61854935,28.74444389
401.2894592,16.46560287,1544.389526,43.06749344,26.9030304
1267.421021,20.7676754,2.545800209,1.591735482,3.685215712
1316.526367,18.67952156,4.983002663,20.98218155,28.38918877
1327.736816,20.58631516,3.191371679,3.907915831,4.971442699
705.3684082,7.209152222,272.8744202,44.81409836,30.42008209
1353.763184,15.2497406,211.962677,31.02010918,19.50909042
1431,19.8610878,34.90855026,58.86501312,16.25160789
394.6052551,12.39400482,1613.284912,31.47419739,36.66767883
1231.473633,18.69997597,80.37924957,14.82322121,29.30234146
673.7368164,17.81975555,400.505249,36.38898087,45.24214935
905.1052856,19.43628883,373.9158325,36.39026642,29.80495834
1374.394775,17.42450523,62.27474594,38.63103867,27.31634521
1108.368408,16.05218506,372.6982727,41.33718872,34.14820862
1097.342163,20.0646019,80.78771973,22.92672157,32.46859741
858.2631836,17.91034126,401.8036804,43.61909866,37.71129608
1250.184204,19.29370499,107.7434387,29.28410339,22.51866913
465.0263062,5.515855312,1127.289429,35.37024689,9.649495125
1326.315796,17.0458622,144.8815002,38.78365326,42.39770508
715.5526123,15.18318272,586.7506714,53.92828369,19.56795311
614.7631836,14.66292286,834.9733276,20.51974297,15.56290245
593.9210815,15.40553093,796.0754395,18.99105072,21.68985176
1427.131592,21.13759422,24.73249817,1.151423335,2.103948593
502.3684082,7.42607832,1462.526855,45.58099365,18.83232307
846.8947144,17.54529572,337.0305786,19.71230507,34.62672043
522.0526123,8.161921501,2433.210205,20.99853134,34.52892685
533.1578979,6.639208794,395.4154053,59.19173813,31.09898949
1694.526367,19.10987854,50.25016022,15.39559269,23.64444351
1266.631592,19.55485153,3.206161737,0.971665144,4.288684368
1408.815796,17.0740242,49.91794968,44.57520676,16.18824577
412.8421021,6.942510605,1692.952026,37.2168045,23.28778648
1405.868408,22.76149178,38.35028458,3.227495193,3.112806082
2276.868408,7.270154953,759.4257813,35.00734711,28.36859512
744.5263062,18.57072639,433.9286194,35.09155273,37.52047729
849.7368164,7.402235508,247.2604675,15.94132233,8.074104309
1239.026367,17.93476486,144.8231964,16.08797073,21.66180038
1238.657837,17.79908943,159.172348,15.87327766,21.41625404
1566.026367,18.43577576,138.1928101,56.54743576,20.57715416
363.7631531,4.995357513,1714.677368,19.79779625,12.84747505
1248.263184,13.28170586,226.3046265,47.27052307,25.0302124
941.2631836,17.32771301,241.3365021,22.56001854,31.53998184
1687.657837,19.30817795,56.96996307,11.85748386,14.08512402
1609.736816,9.2470541,425.2026367,33.00146866,23.18273735
435.578949,7.773633957,2113.567139,37.89871216,23.24518013
579.7894897,4.343318462,2221.838379,33.47959518,18.54108429
1623.526367,18.48667336,114.4391403,29.38190842,18.54123116
1425.078979,19.83225632,33.37835693,27.45684052,28.7917366
1298.973633,14.59715271,856.5419922,37.4223175,24.28290558
911.0789185,19.85603905,205.6267548,44.20560074,33.0530777
1555.578979,18.47390747,77.32817078,34.47175598,20.36936569
481.3157959,7.066766262,1132.15625,20.11662102,9.116345406
1471.552612,16.79918861,94.24637604,41.75491333,31.72360039
820.6315918,18.44569778,338.0339661,28.33039474,30.13140488
545.4210815,18.37316895,661.0814209,39.1427002,49.63305664
374.8421021,6.838383675,2234.012695,29.03434372,19.73737335
1260,21.20069885,10.20121956,27.92314148,70.61680603
1657.421021,19.56417465,33.70730972,61.0449028,21.34912872
672.7894897,17.53717995,384.1338806,31.72727394,44.54545593
665.2894897,8.396188736,1603.5979,35.50229645,31.68209267
1727.263184,19.75506783,26.52272606,35.19219589,13.38787842
1005.763184,20.27135468,128.8692627,24.94830132,35.47548294
453.1842041,9.57543087,802.7977295,45.95133209,21.77456284
1114.552612,3.280067205,230.7765198,50.65647507,9.146648407
1217.5,16.66839218,21.37153435,23.43856621,30.3837471
1468.552612,14.64954472,191.7755432,53.01478577,26.21717072
389.8421021,7.548983097,1539.777466,32.39834976,19.08898163
1129.763184,13.44164467,141.6484222,68.39228821,26.45197487
604.8157959,17.90163231,574.180542,29.73057938,34.58567429
1007.473694,21.71226501,11.97979832,16.89136887,35.73039627
516.1842041,16.96842575,93.17321777,22.87569046,21.56546974
1327.421021,13.46264076,194.3842621,51.35913467,23.45987129
1181.052612,13.30859661,120.3705597,46.71707916,47.48218536
1150.052612,16.65564537,211.0545349,31.77070808,30.02268219
948.7894897,19.5633316,168.4197845,26.75463676,53.00587845
536.4736938,22.04151917,249.928421,19.33590317,19.56326866
1211.157837,16.25323486,182.3933105,29.73617935,21.38457298
869.7368164,11.84895229,381.8086548,52.28998947,38.02341461
1114.552612,12.90950775,207.7718048,58.95096207,28.94747543
893.0263062,21.55497169,41.53633499,10.01046848,18.76795197
1354.447388,17.99488831,78.17649841,32.36639404,31.75932121
378.7894592,6.746254921,828.4629517,47.52415085,20.00146866
1409.447388,18.71546173,77.70568085,35.80844879,27.58641052
343.0526428,2.6217978,2228.311523,17.35665703,10.35720825
1203.973633,13.2199316,337.7011719,61.07189941,20.55078125
822.0526123,5.984583855,264.8423462,10.77196121,4.663859367
595.8684082,4.659480572,2532.212891,35.811203,28.05601501
1652.026367,18.52237701,75.42827606,24.85931969,18.4153347
1076.052612,17.16018486,209.7328186,45.36239243,29.91422462
1208.684204,13.19863033,138.2171021,68.36322784,22.34354591
338.8157959,5.715852737,888.2529907,34.01900864,35.85022736
554.7368164,16.3415699,893.956604,26.95810127,30.93296432
1053.973633,21.0844841,53.01463318,8.903306007,28.71175385
374.6842041,7.97672987,2208.24585,37.9723587,24.21707916
1184.078979,18.34997368,128.1528625,22.79647827,27.3106575
1409.157837,20.20483208,41.65079498,5.391919136,4.608998775
473.7894592,7.331632137,2228.653076,17.27851295,26.50330544
524.6315918,6.353487492,1767.970215,32.31285477,32.5483017
1298.947388,13.65188217,210.5827026,44.02111816,30.56822777
1198.842163,12.2322731,207.0239563,50.24500656,37.17145538
1491.473633,15.54737854,251.7763672,44.49024582,40.57939529
979.0263062,17.05507851,335.4805603,30.47061539,34.23461914
729.6052856,18.48213768,468.6124573,24.94976997,37.1234169
1477.578979,17.31482124,137.9276276,33.39779663,32.44123077
1193.657837,18.16296005,65.19430542,17.24251556,22.53094673
1693.5,19.91716385,2.420945406,55.08296204,19.80326653
1021.631592,19.16968918,131.9264832,27.09279633,36.54836273
955.4210815,14.30287457,369.1743774,53.6162529,38.45959473
997.6052856,10.12209988,172.3504333,56.86809921,20.2476902
1492.342163,17.12117577,136.7877808,38.68457413,23.50330544
1446.157837,17.08814049,99.3017807,38.85647202,51.01182175
1507.736816,18.13957977,104.539444,35.53067017,18.69715309
1556.763184,18.03925323,107.5142288,20.62304878,20.78246117
420.8947449,8.301641464,2160.616211,30.64912796,25.97988892
1450.447388,14.44478226,327.1135254,64.92552948,19.90477562
1071.657837,17.03896713,194.632309,19.27693176,16.83199501
757.2631836,6.227899551,2704.07959,37.50578308,22.16427803
418.1315918,14.70231628,1517.754395,28.89999962,48.29999924
1230.552612,18.96823311,46.10751343,14.3075304,15.67851257
413.421051,8.66527462,1913.799072,30.47413063,20.18871117
643.1578979,7.597418308,1845.972656,36.72681427,21.2456398
1362.973633,15.55696678,294.8866272,30.00514221,29.0484848
1083.026367,19.70330429,99.14790344,27.86071777,32.08454514
963.8421021,13.43629932,417.6340637,51.61083603,39.88760376
265.8684082,16.11134529,1444.965454,32.04426193,24.11717224
1379.552612,19.87465858,32.78107452,5.66699028,6.096332073
1680.526367,18.89445305,98.06485748,22.91212082,20.8463726
1489.368408,19.3573494,84.06803131,8.56969738,13.40505028
585.4210815,22.52422905,143.8812714,13.54131889,23.41601563
527.1842041,16.57114983,889.1044922,25.50532722,21.28466415
473.6578979,15.05395031,269.6072388,37.47539139,23.50679588
684.4736938,2.622187376,2750.92749,21.60000038,14.80000019
1143.447388,12.91503525,226.428009,43.7969017,43.04649353
1487.578979,16.77951813,132.2158203,34.38831711,23.40386391
586.2894897,5.467238426,1961.686279,35.91056061,33.89173508
499.078949,3.712364912,2070.277832,19.64967728,18.4926548
1135.236816,13.03186893,199.6604309,47.20808029,36.36244202
1686.921021,20.24939346,6.190647602,7.924517632,6.075665951
922.2105103,19.81769562,135.432251,27.82764053,47.44003677
1255.184204,18.28577805,96.10378265,13.62405872,20.58576584
894.0263062,16.65314865,324.8785095,37.66529465,28.31234741
1098.631592,16.57975006,239.7549591,23.63695526,24.13630486
501.2631531,17.33518028,764.8723145,46.46795273,33.05922699
423.3157959,6.5023489,1963.407837,19.97006416,17.36225891
523,12.01505852,2085.218506,31.07226753,39.15885925
1334.789429,19.66558647,38.5747757,6.398163319,7.219008446
1351.921021,17.68148232,96.90579987,21.02701187,23.48482895
482.1842041,3.470820904,723.0177612,38.08411407,28.9844799
1369.5,19.77486229,38.14691162,9.585766792,16.37392044
879.5263062,19.37598801,337.8491516,36.47777557,30.76418686
1399.815796,19.24067497,60.73670959,16.40697861,28.42681313
1514.631592,14.92489719,360.2245789,27.93195534,27.88705254
1582.552612,18.89239311,28.0384388,33.88331604,15.67297268
605.7894897,6.265828609,534.8097534,57.0713501,28.93397713
497.6578979,2.91038394,2511.539795,19.19742775,18.27428818
303.7894592,10.46289921,1960.979614,30.37203979,19.6502037
509.8947449,6.38774538,2289.84668,34.40000153,29.29999924
1268.184204,18.03858757,155.2185211,11.1156044,16.80683327
604.2105103,17.29685974,459.9187927,35.81351089,43.31197357
757.1052856,19.00626755,365.0071411,24.0739212,27.42111969
1508.236816,16.7288723,141.6362305,50.29924011,22.3663826
1496.605225,17.08448601,107.3345108,40.18283081,37.15785217
1559.552612,19.84466553,10.84628487,58.71478271,18.58080864
525,5.77140379,1457.599487,43.56060791,16.89292908
328.5,10.31649685,1976.03418,17.5411396,18.25840187
1275.026367,16.12039185,171.0268402,27.66023827,24.41606903
1226.947388,14.03857517,350.0585938,57.50550842,28.65840149
460.3947449,4.265318871,442.7581177,5.979706287,6.21515131
348.1842041,8.688818932,2010.370483,28.41955948,21.9759407
944.3947144,13.9218359,368.7221375,57.41496658,29.45840263
1444.526367,17.05724144,63.98096085,46.71744919,45.21900558
727.5263062,20.23450661,331.514801,29.36097336,24.28604126
823.2105103,13.90629482,479.3610229,22.59770393,15.75050545
1230.947388,19.30514145,30.61188698,9.326212883,14.04561615
987.8157959,7.32879591,291.7032776,9.353075981,5.861432552
1279.105225,13.57001686,202.7672119,43.58737183,35.13769913
1030.5,16.18320465,334.451355,32.24334335,32.4781456
1488.552612,18.61214066,47.31549835,57.06031418,33.21040344
1140.263184,17.34804344,172.7593842,44.18656921,27.52916336
445.5526428,9.47996521,1916.238403,42.50385666,30.95022964
1317.605225,17.94259834,73.26314545,18.2317543,22.78684235
585.8947144,17.27347755,646.4257202,34.17200089,20.61836624
575.4473877,17.23556519,711.4520874,32.9365387,31.23404312
1293.710571,17.15234184,236.6011353,24.23394775,32.15904236
1397.263184,17.26484108,152.2891998,16.87070656,27.78007317
835.8157959,18.3161087,577.9345703,37.50777054,40.17050552
1653.684204,18.50387001,69.65583801,18.76694298,11.62121201
477.3157959,7.941649437,2434.841064,22.29999924,13.89999962
541.6842041,13.36874104,1911.087524,28.3521595,19.67621613
382.5,7.455932617,1875.533691,40.53746414,16.74747467
519.8684082,7.839723587,2452.19458,21.97061539,25.15206718
650.0789185,3.03806138,1876.090942,32.38602829,23.80202103
1353,14.22601795,208.4556885,41.56804276,38.09283829
557.2368164,8.422789574,1818.320313,37.6693306,27.95693398
494.8421021,8.67945385,1051.065674,51.10697937,18.34269905
705.1315918,17.70087814,608.8824463,28.23636436,37.67915344
841.8684082,15.17401886,535.7977905,42.44742203,23.57278252
1037.447388,21.61395645,16.01006508,23.19054222,44.16878128
1430.263184,12.32241058,209.7408905,36.84288406,26.23213959
994.6842041,12.86905193,295.1477966,54.41029358,37.60744476
1136.394775,14.46535301,153.7188263,31.02571106,22.10027504
927.4736938,13.81292343,402.7455444,51.4286499,40.53902817
1210.578979,18.57051468,71.70075989,9.223875046,15.81763077
1308.236816,12.18598366,37.42890549,23.30753136,16.90523529
549.6578979,4.231822491,2677.071533,37.14967728,24.78301239
509.8157959,5.540583134,2296.262451,33.45932007,22.72920036
1095.631592,13.2443018,328.0662231,44.22644806,38.13471222
712.1052856,17.5615654,527.3717041,40.67722702,39.64141464
1527.789429,18.89883804,75.81343079,61.92938614,22.46978951
1406.657837,22.39015007,8.796894073,1.546740174,1.62874198
1447.236816,18.7142067,92.67417145,28.17245102,42.35087204
1481.263184,15.68963718,147.6014099,55.58111191,25.3715744
548.4210815,9.823904991,2236.611816,35.97548294,34.65785217
1068.763184,7.380566597,645.0498047,22.50817299,8.925068855
935.0263062,21.89169693,10.56253719,20.69164467,52.50146866
550.7105103,7.050240993,893.4840698,35.28345871,18.46007347
525.5263062,4.618952274,2529.028076,36.59008408,23.77272797
1347.842163,21.9271431,7.207224846,1.046189189,3.372727156
1612.052612,15.5256424,284.1889038,31.937006,26.28512383
533.6578979,3.889722824,2256.841309,44.56565857,14.37024784
887,17.44405365,284.9187622,16.57199287,33.23719025
1364.236816,22.64162064,17.24619484,0.938313007,3.13668704
664.5,21.43895531,168.4177094,23.09834671,28.07300186
363.3421021,18.12850189,930.7718506,44.23048782,25.22708893
1531.236816,14.46845245,225.0265961,53.04756546,25.80560112
1370.842163,22.4667263,20.89958382,2.082226515,3.703906298
1541.736816,18.94817734,47.38297272,37.17937088,22.10703087
1827.342163,19.56446266,32.94028854,26.24563217,16.07806778
1291.921021,19.66867638,19.73654938,3.046556473,5.08135891
