x,y,prcp,tmean,DEM,SDV_100cm,Silt_100cm,Clay_100cm
-350554,1213960,629.7631836,17.16747475,483.0940552,1.451239705,28.78475571,36.4006424
-587554,2074960,433.1842041,9.636587143,1216.946045,0.4748393,24.43911934,9.989715576
-97554,724960,998.4210815,20.60250282,120.3162842,1.044811726,19.91065216,36.22158051
612446,1347960,1449.842163,15.7350893,130.7714081,0.068319559,65.03186035,19.7471981
413446,1436960,1306.894775,15.2956686,137.1854553,0.200000003,35.11230469,30.05739212
50446,984960,1146.026367,19.02696419,100.7858124,0.587787807,20.76036072,25.14834785
-1103554,1130960,357.4736938,14.42225647,1610.641357,1,29.07171631,27.8280983
390446,1577960,1236.157837,13.23965645,330.382782,0.200000003,41.40550995,16.88337898
786446,1405960,1592.052612,14.41058636,312.2346497,0.013891445,61.38270187,26.3622818
-2147554,2263960,1255.052612,12.75013733,823.355957,0.011019284,32.84793472,34.22304916
74446,776960,1341.052612,20.52266884,22.91132736,0.424120605,44.04844284,7.083919525
724446,1107960,1435.473633,17.64910698,52.08270264,0.015657037,40.94184494,43.65740967
492446,858960,1743.973633,19.44137955,32.21129608,0.085950412,48.60440826,21.23645592
-274554,758960,925.9210815,18.6213131,525.5043945,0.810651958,37.37612534,40.50670242
1002446,831960,1646.105225,20.12980843,3.674455643,0.100000001,3.327323437,2.904739857
1320446,682960,1392.868408,22.28585815,18.92999649,0.100000001,2.100764751,1.953728557
-422554,645960,492.6315918,21.8923912,228.0480957,9.602204323,25.99586678,36.74903488
-373554,1167960,601.2368164,17.3651104,532.1921997,1.850688696,36.77493286,32.96721649
310446,1102960,1386.684204,17.71645355,33.04951096,0.320477515,55.01625443,16.91689682
334446,1331960,1320.894775,16.18760681,147.405899,0.094214879,21.27915382,17.54067993
-1200554,1257960,497.5526428,10.60642529,2043.136475,1,27.0834713,34.75684357
-54554,759960,1118.184204,20.42076874,100.9786148,1.309182763,28.56317711,37.43434143
334446,1659960,1210.342163,13.03121567,273.2431335,0.200000003,51.34683228,30.49485779
1420446,791960,1373.394775,21.65389633,10.25077057,0.649338365,1.168147445,2.570982933
70446,878960,1213.736816,19.56855011,64.03488922,1.154453635,28.32011032,18.51634407
-878554,2786960,321.3421021,7.225337029,784.1431885,2.429843903,42.1741066,32.12800598
-322554,1277960,677.9473877,16.9620018,422.0454712,1.111019254,37.54435349,38.15362549
-1739554,3018960,344.3947449,9.264901161,834.1992188,0.369054168,41.32764053,15.66271782
1655446,1839960,1172,14.30327225,42.25219345,0.002209945,23.48655701,15.6795578
-1267554,2102960,613.0526123,5.210194111,2276.503174,0.298989892,33.37428665,24.87134933
981446,1314960,1421.157837,15.6976223,192.5782776,0.003370787,45.74091721,31.45309067
-233554,738960,889.2105103,19.58008003,349.5662231,0.70220387,38.74545288,43.15537262
-15554,1308960,1131.921021,16.46611023,254.7114868,0.456198335,26.73709869,19.62516212
763446,1245960,1571.157837,16.11265755,176.1687317,0.07493113,30.24866867,23.73526192
-120554,1256960,1016.657898,16.5843277,308.2663574,0.393204778,43.56244278,29.59834671
783446,1138960,1476.263184,17.48517036,125.7435684,1.56841135,23.33627129,25.19531822
-121554,1300960,980.3421021,16.58688545,306.5576477,0.286042243,27.95013809,31.02387619
-58554,1291960,1071.736816,16.64103317,242.1952667,0.35610652,42.03599548,39.39072418
134446,834960,1475.315796,19.61620903,53.99666214,0.310927451,28.59136772,16.47640038
-423554,870960,541.6578979,18.00940514,694.2694092,1,38.17465591,52.12231445
-249554,882960,763.6315918,18.52139854,446.0832825,0.449403137,25.33021164,50.52204132
1136446,1068960,1217.157837,18.58781815,97.54475403,0.742883384,12.973279,23.48337936
-72554,1480960,1005.315796,15.32927132,269.4418945,0.023300972,46.07993317,29.6291256
-2227554,1712960,763.1578979,12.75079346,626.338562,0.723783314,30.47566605,26.66648293
-163554,397960,633.6052856,23.07467651,5.299277306,2.059412241,8.011662483,9.233333588
1032446,842960,1608.842163,20.00496101,12.52978897,0.12525253,7.263085365,10.24527073
1357446,546960,1439.236816,23.22741699,2.144759178,1,1.595102787,2.751322269
-129554,1016960,942.1578979,18.66044044,212.4462585,0.851423323,34.27502441,38.96354294
104446,1712960,1071.421021,13.11315441,270.1755066,0.895364225,55.18372726,35.65515518
684446,1471960,1413.921021,14.77652645,144.1809082,0.328999072,43.33255386,23.33433151
-171554,908960,872.2368164,19.01416016,262.3794556,0.218549132,51.46290207,31.02130318
264446,1350960,1275.078979,16.21479416,103.2457275,0.111845732,52.48760223,38.60137558
-236554,867960,751.6578979,19.06781769,341.545929,0.491368234,16.82653809,24.00073433
889446,1474960,1483.105225,14.16635799,298.5675659,0.09109275,54.63911819,27.77539063
-2017554,1636960,515.7105103,11.12964058,1179.754883,0.519008279,19.19761276,20.17089081
113446,1941960,984.4473877,10.5002079,332.0552979,1,43.55270767,31.87291145
-722554,1556960,559.2105103,7.48448658,2116.552002,0.261891633,37.58154297,30.94563866
1152446,1017960,1292.736816,18.73308372,129.2323914,0.982938409,9.814218521,18.26019096
802446,894960,1742.5,19.29137039,31.54942894,0.074563824,13.66887093,9.91377449
-37554,950960,1054.052612,19.01417732,154.1067352,1.027548194,27.56841087,34.35436249
219446,2707960,748.8947144,3.796117067,425.6470337,0.282828271,31.38069344,14.38717937
-1624554,1521960,214.3157959,15.56819344,1488.107666,1,20.93499947,15.50500011
562446,958960,1555.394775,18.69235611,64.55505371,0.022990655,52.12243271,23.21570206
1168446,987960,1281.368408,19.18141747,74.06777191,0.564187348,10.02626228,9.80560112
1511446,1515960,1248.789429,15.75263596,132.1305237,0.418918908,12.57683372,27.30328178
-216554,811960,840.8947144,19.37239647,328.6826172,0.766299367,38.42571259,34.93140411
350446,933960,1518.868408,19.0195713,48.39226913,0.593388438,29.49550056,26.50725365
535446,1716960,1090.736816,13.50627232,139.1322632,0.331496775,66.8483963,28.72672272
1315446,870960,1361.315796,20.41692734,45.30865479,0.100000001,3.412213087,3.996694326
-189554,898960,849.5263062,18.79978561,331.2592468,0.839761257,40.34738159,32.41377258
282446,864960,1628.736816,19.40547943,44.24036407,0.142791554,38.94628143,28.06639099
-343554,1236960,668.7105103,17.03209114,438.9837952,2.265990973,27.81450844,47.3169899
-52554,1277960,1088.289429,16.69912338,272.0746155,0.054912765,42.808815,31.41735458
-1782554,1948960,332.2631531,5.968659401,2680.439941,0.600000024,33.90945816,21.76235199
-739554,895960,364.421051,17.22867203,1320.008789,0.386593193,33.87153244,36.40468216
-176554,944960,884.2105103,18.73550606,283.3871155,0.20569329,47.54178238,32.50156021
1161446,1057960,1252.263184,18.51230812,129.927124,1,9.393456459,18.43659019
-394554,664960,538.2894897,21.61539268,218.3040771,0.880899906,33.51744843,31.76795387
230446,948960,1429.473633,18.62906647,79.91770172,0.346556485,22.85105515,36.93608856
582446,943960,1607.473633,18.6965332,99.50427246,0.208080813,33.84040451,20.44664764
-2299554,2333960,1611.710571,9.183726311,361.9693909,1,41.35050583,30.62405968
-1776554,1983960,305.3947449,7.710968971,2117.237793,1.216161609,36.89191818,23.90404129
928446,1525960,1438.473633,14.30098438,293.5779724,0.097796142,57.96125031,22.54931068
824446,913960,1747.657837,18.98163795,71.38019562,0.167804435,10.3715868,9.007749557
-1257554,2379960,530.5263062,5.530294895,1850.191895,0.978604198,50.62699509,23.50514221
1347446,748960,1319.394775,21.6334343,26.72616577,0.100000001,1.021395802,1.148576617
-1623554,2637960,578.6578979,9.459682465,965.1599731,0.078053258,40.7301178,21.71037674
1124446,955960,1357.210571,19.22461319,86.79307556,0.439663231,9.52469635,28.64321899
913446,989960,1492.815796,18.42987633,94.18236542,0.147199258,16.5325985,12.73204803
-1278554,2172960,642.2631836,5.131444454,1976.528198,0.664519906,42.46206284,27.23899269
-25554,1772960,911.4473877,12.63813019,369.3516846,0.398806244,53.76684952,39.24370956
89446,1261960,1415.473633,15.39493656,264.9074402,0.039302114,33.5218544,27.37639999
-331554,864960,689.3421021,18.07807159,598.1357422,0.246648297,34.7420578,32.47979736
501446,949960,1561.973633,18.55923843,123.7802734,0.002754821,34.22341537,20.03085327
-907554,1994960,694.4210815,4.967664242,2125.545898,0.858585835,32.80468369,25.78585815
-506554,2353960,462.6842041,8.66830349,791.0058594,1.11003685,37.54189682,43.51003647
-121554,1305960,975.1578979,16.58120918,278.0154114,0.108452141,33.38482666,14.00193501
-146554,738960,917.1842041,20.32281876,159.2303009,1,19.9807682,16.62579727
-300554,903960,719.5789185,18.46568108,488.7593689,0.833792448,32.91294479,53.53351593
120446,1048960,1270.263184,18.40732002,108.8310318,0.091735534,20.91423225,23.79265404
-248554,1157960,788.5263062,17.73394775,349.1619873,2.097061396,34.84407806,39.49889755
-73554,601960,1022.657898,21.72730255,6.209918499,1.434067965,23.50431633,44.51919174
-26554,1220960,1116.894775,17.14735413,190.1153412,0.195224971,31.08879662,31.56134033
768446,1388960,1565.763184,14.66868401,271.8155823,0.007274401,53.27292633,25.29834366
-861554,2104960,565.6842041,4.028271675,2552.637207,0.400000006,21.60000038,14.80000019
484446,1449960,1315.026367,15.37303448,106.8637238,0.322865009,59.3223114,24.4286499
-45554,738960,1150.078979,20.66711807,73.75660706,0.781450868,7.874380112,13.26648331
-407554,1660960,512.5,12.47442818,854.7800293,1.083562851,44.28126526,22.28365517
194446,1082960,1340.552612,18.10791588,59.55057907,0.140495867,37.17823792,25.81983566
1189446,1104960,1223.605225,18.33711243,119.418335,0.954981208,13.26099586,21.46221733
-1087554,1164960,458.1842041,11.32398987,2230.066895,1,30.53030396,37.46060562
-52554,1224960,1088.157837,17.20326614,180.8291168,0.221967205,34.23093033,22.05617523
775446,2331960,1039.236816,7.801620007,279.4994507,0.022497704,3.534619093,5.077135086
-81554,872960,952.3421021,19.74123955,118.1173401,1.256014705,17.72672081,34.37639999
-245554,1062960,822,17.53100586,454.7203979,0.688980699,38.9334259,44.50257111
596446,1027960,1525.552612,17.85714531,116.0625763,0.113865934,29.73517036,32.5689621
-1024554,2413960,325,5.541279793,1982.268555,0.999081731,26.77190018,21.17291069
18446,944960,1075.473633,19.35770798,68.69242096,0.89466536,24.66624641,42.71726608
-1277554,2085960,654.3947144,5.474607468,2166.442139,0.217906341,34.51515198,28.59926414
97446,1083960,1217.210571,18.24987602,88.21356201,0.435078055,24.57382774,18.7784214
206446,1125960,1316.289429,17.84080505,63.3145752,0.190266296,28.82993507,61.36115646
-1679554,2947960,406.2368469,8.165682793,720.2111206,0.730211198,49.08916473,16.74233246
-508554,864960,486.421051,17.90770149,768.5405273,1.242975235,35.26143265,34.12047577
-1260554,1992960,757.9473877,1.59974575,3024.463379,0.4587695,34.00174332,23.54122925
1337446,1185960,1212.684204,18.44444656,37.42482376,0.698614061,10.29586792,19.87125778
-415554,1455960,560.8684082,13.87355518,854.5222168,0.982460976,32.85638046,23.5967865
-702554,2629960,391.7105408,7.129389286,996.6311035,1.011202931,40.2734642,21.81083488
-916554,1897960,489.6842041,5.661092281,2088.703613,2.246648312,20.6343441,18.90247917
-885554,2795960,298.0263062,7.461277962,704.9645996,2.624242306,28.53333282,48.51414108
261446,1097960,1411.289429,17.5243988,96.82696533,0.502754807,27.80137825,36.29008102
295446,1496960,1174.447388,14.10644436,226.3284149,0.200000003,43.47153091,36.99037552
-1265554,2926960,603.0263062,5.140132427,1439.296997,0.409182727,34.86556625,28.52920151
-319554,702960,687.2368164,20.73226166,275.0300598,0.104224056,33.96409607,36.8169899
833446,2366960,992.8684082,6.862827778,354.7006531,0.015243343,24.39302063,19.58622551
-407554,1146960,571.1578979,17.27243996,524.4431152,0.695684135,24.55096436,13.67327881
1592446,1420960,1341.263184,16.97139549,10.20083523,0.01010101,9.554729462,9.601653099
-891554,1428960,382.2368469,10.36883068,2029.641357,1.367309451,32.5326004,21.34563828
504446,1300960,1376.421021,16.63590431,56.23180008,0.008411215,33.92784882,23.63233757
-622554,2380960,712.0789185,4.581523418,1916.692749,0.586685061,46.99752045,21.17474747
3446,1442960,1048.026367,15.85452271,186.796814,0.367864698,32.56871033,17.02938652
-1401554,2995960,712.6578979,5.651303291,1158.486328,0.301561058,47.99494934,21.3171711
-1274554,2169960,816.4473877,2.991391659,2524.258301,1,42.79999924,25.10000038
-1052554,2539960,753.4736938,1.905909419,2316.151123,0.699999988,28.39999962,14.39999962
-265554,1055960,761.7894897,17.82140541,434.167572,1.405326009,33.75978088,40.73259735
5446,1498960,1085.026367,15.27653885,201.5927582,0.392461836,32.35457993,22.77108765
-200554,1362960,898.6578979,15.65804768,429.2365112,0.287236005,19.43370056,14.39164352
980446,955960,1477.131592,18.92357254,81.17192078,0.263728201,15.28723621,19.38650131
-452554,783960,558.3947144,18.8717804,620.416687,0.922314048,42.65344238,26.21212196
106446,1057960,1280.552612,18.26185226,123.1243668,0.340863168,22.27401352,26.32405853
345446,1459960,1268.078979,14.57824612,169.7259369,0.200000003,32.08365631,26.19109154
-843554,1523960,506.7631531,5.762527466,2367.768066,0.727548182,23.52626228,25.21487617
731446,1032960,1472.973633,18.02242088,55.69091797,0.228099167,27.50890732,31.9286499
84446,701960,1324.473633,20.90591049,9.463243484,0.706060588,41.32424164,26.71515274
447446,2093960,935.6052856,9.810933113,218.5215454,0.094490357,34.98705292,19.36079025
230446,1522960,1221.631592,13.53695965,405.2536011,0.200000003,59.11340714,22.72975349
546446,1638960,1222.447388,13.38150311,159.0204315,1,58.79999924,35.09999847
-219554,1451960,782.2631836,15.16598797,445.7242432,1.887327909,32.65390396,38.92598724
756446,1490960,1423.894775,14.34335709,210.4754028,0.066115707,37.74848557,37.46097183
-1209554,1253960,483.8947449,11.62342358,1821.907471,2.898071527,25.43865776,25.82966042
-1056554,2479960,491.3947449,1.520589232,2616.979492,0.520202041,37.62121201,21.55959702
1393446,533960,1375.026367,23.31803322,2.759781599,1,1.981741548,2.361610413
704446,884960,1718.973633,19.2408123,41.44371796,0.937190115,25.15757561,13.06124878
1463446,564960,1314.026367,22.94928169,12.65673637,0.98595041,1.441322327,1.295408726
1048446,846960,1581.578979,20.01502991,11.22444057,0.100000001,15.90045929,23.04159737
-1135554,2379960,730.0526123,1.043917298,2678.380371,0.300000012,30,20.20000076
93446,790960,1425.263184,20.2160244,32.4302063,0.273461908,39.35326004,12.5410471
194446,1090960,1318.552612,18.1530323,64.3103714,0.114784203,41.26923752,29.87915611
-1240554,1711960,281.9473572,10.91063118,1972.527222,0.859320462,19.35527992,15.99219418
-1510554,2185960,365.0263062,6.445010185,2016.769165,0.663911819,41.63608932,21.73305702
-1272554,1240960,509.5,11.33375645,1929.382568,0.063636363,32.77254486,33.79660416
-2080554,1495960,407.8947449,17.06817245,166.6205902,0.404980481,26.98037148,22.92168045
1267446,1172960,1189.447388,18.12859917,77.54270935,0.913314939,11.55096436,19.24306679
-258554,685960,747.1842041,21.07679558,183.2089081,0.116253443,13.34334278,22.9141407
238446,937960,1457.710571,18.6247673,105.9660797,0.319008261,33.62901688,31.59357262
-1209554,2396960,625.1842041,4.676326752,1846.108398,0.785307646,23.46593285,15.76042271
-236554,961960,813.2368164,18.13134766,440.9220276,0.45068872,31.36317825,27.38181877
-43554,1038960,1019.315796,18.84213257,98.29077911,1,21.00237465,70
1225446,831960,1511.131592,20.32493401,9.048977852,0.100000001,2.797796011,4.784297466
596446,1113960,1491.184204,17.1857605,134.8555145,0.621442139,25.50075912,21.74516106
-174554,1622960,839.9210815,13.78560638,445.2831726,0.114072695,35.18135834,19.63994408
488446,914960,1649.026367,18.73547935,93.78617096,0.201285586,32.24398804,19.45573997
-391554,1049960,608.7631836,17.66793251,679.614502,0.278236926,36.6717186,25.46831894
-899554,1539960,422.9736938,7.134576321,2359.861328,0.906611562,30.01322365,27.83452797
50446,1049960,1175.842163,18.40801811,125.3891907,0.475022972,27.40385628,30.42580414
-793554,934960,336.7631531,15.57006168,1551.320801,0.699999988,40.9900856,21.48181915
214446,906960,1447.289429,18.98821449,52.6802063,0.819298208,33.08987808,31.44912338
1385446,1709960,1230.631592,10.7653923,568.4771729,0.00174472,34.61276245,38.21405029
1490446,1495960,1234.710571,15.87160492,157.2017517,0.466666669,12.03614998,19.15032768
-1289554,2209960,1176.342163,2.78783679,2197.227539,1,44.98649979,20.3680439
852446,2370960,956.8684082,6.615587234,318.521759,0.003734827,5.611577988,5.700093269
-1504554,3048960,990.2105103,5.646739006,644.2156372,0.561616182,51.32001877,26.5143261
696446,935960,1644.026367,18.77323914,40.88089752,1.319024801,26.45908165,23.68231392
-916554,2042960,733.8684082,4.452529907,2423.888428,0.437373728,28.52038574,20.3340683
-1115554,2697960,493.4736938,4.208502293,1918.73877,0.5,42.54738235,20.66115761
312446,951960,1523.184204,19.03559113,36.94596863,0.123676881,45.89517212,39.12154007
-302554,1241960,702.5526123,17.28819084,367.2403564,1.167772532,38.58886337,37.89987946
-689554,2423960,474.078949,7.11437273,1248.791382,1.05831039,33.6438942,25.59981728
-1205554,2378960,895.8421021,2.937371016,2097.160889,0.37924701,51.14683151,14.50854015
1263446,840960,1444.736816,20.50618362,13.62605762,0.100000001,0.936088145,1.799999952
-1205554,2749960,570.7894897,3.310056686,1459.302612,0.362901747,42.27208328,14.1392107
133446,1377960,1306.894775,15.671731,221.6516571,0.200000003,30.22727203,23.0363636
-2224554,2216960,902.8947144,14.6321516,441.9952393,0.063515157,37.60836411,17.33948517
1424446,524960,1397.315796,23.27354813,8.695549965,1,2.076308489,2.081634521
651446,1344960,1454.026367,15.77753544,128.7030792,0.38278085,41.0637207,21.91767883
994446,847960,1644.894775,19.94165421,10.27804852,0.100000001,3.373492718,2.915789366
-845554,1556960,463.6052551,5.970580101,2966.699219,1,16.89155197,12.04113865
-37554,1248960,1111.052612,16.87639809,221.1396332,0.074747473,31.28503227,38.59182739
-759554,1778960,438.8947449,8.792963982,1905.212891,1.782644629,22.48888969,24.50330544
-880554,1858960,643.8947144,0.941088676,3092.338623,0.100000001,26.60000038,22.5
729446,932960,1637.368408,18.79619217,46.54055405,0.895592272,27.47979736,16.90578461
797446,872960,1831.052612,19.57399368,42.61106491,0.010835629,20.42442703,16.09265327
-1225554,2693960,688.9736938,0.762214959,2492.275879,0.019539079,21.68797684,11.23787594
401446,1719960,1130.552612,12.79639053,242.1643677,0.176124886,56.17089081,27.51735497
-307554,2077960,654.9736938,9.451295853,773.1280518,0.562075317,20.03443527,10.50955009
-237554,1191960,756.1842041,17.71542358,306.2518311,3.555647373,38.66510391,35.46841049
805446,2453960,940.2368164,7.627839088,258.0184937,0.02134647,2.976190567,4.659934521
-319554,1170960,665.1315918,17.62882423,413.067627,1.377685905,33.51506042,40.52819061
-221554,1128960,854.7368164,17.4343605,402.7755127,0.188797057,22.33259964,28.71294785
-106554,1393960,957.8157959,15.97798252,322.9385986,0.05888889,19.88546181,21.47361183
1297446,786960,1462.815796,20.968256,22.47279739,0.100000001,0.908264458,2.14187336
-509554,1020960,495.8684082,17.14270401,846.3005981,1,42.05583191,27.46776962
90446,1014960,1239.5,18.52774048,145.0016327,0.341322303,23.68650246,30.93608665
1280446,859960,1401.315796,20.43186188,26.2139225,0.100000001,4.402387619,8.019926071
917446,1116960,1415.578979,17.1621151,168.9010468,0.044077136,29.0228653,33.05224991
-899554,2751960,325.8947449,7.731711864,803.7984009,1.723966956,35.21845627,19.34646416
257446,1126960,1373.421021,17.4126339,84.85627747,1.041627645,29.18840027,24.45481682
862446,1298960,1539.473633,15.35459328,307.0844727,0.088550322,26.52225304,22.657341
-1616554,3047960,872.8421021,6.031512737,776.0426636,0.03342516,39.15463638,10.51551819
-338554,816960,699.1315918,17.99145699,652.3588257,0.932047725,37.68494034,48.16381836
-99554,618960,985.7105103,21.60013771,18.49238777,0.676859498,22.17887878,42.04417038
-160554,816960,911.9210815,19.78361893,220.4971466,0.691735506,37.47603226,42.03076172
897446,2472960,911.8684082,6.108319283,366.7700195,0.111845732,6.164921761,3.148209333
1452446,549960,1343.236816,22.97133255,16.62885666,1,1.041322351,1.834067941
-1378554,1380960,752.2894897,9.376792908,2208.950684,0.93562901,30.61946678,31.1550045
655446,1693960,1226.289429,13.33438778,117.8661575,0.957667589,71.67236328,19.87153244
-176554,691960,838.0526123,20.88928223,113.4185028,1.188705206,19.15509605,30.49467468
15446,853960,1156.263184,19.80953598,84.68391418,1.260881543,17.44361877,27.90927505
-228554,729960,865.3157959,20.15932465,265.7133789,0.809291184,34.29386902,44.77643585
-105554,1333960,1029.947388,16.18631363,322.9198608,0.081359044,21.81175423,26.99944878
-90554,669960,1086.789429,21.22591209,43.94062042,0.224517912,13.07989025,27.87382889
-31554,1296960,1104.421021,16.65556526,241.6209717,0.32093665,29.25133133,29.03562927
-298554,1049960,693.2894897,18.11573792,448.7080078,1.973645568,31.50128555,43.806427
782446,1261960,1575.263184,15.87686157,205.9333191,0.089256197,20.0568409,17.62920189
323446,1501960,1156.263184,14.19419575,258.7352905,0.200000003,40.09504318,45.08695984
3446,853960,1126.184204,19.7903862,98.4888916,1.093945742,28.05062675,31.57880974
234446,1083960,1397.710571,17.96870422,56.99326324,0.002938476,48.90128708,32.187603
1445446,690960,1373.473633,22.61690712,20.37687874,0.963269055,1.222314,2.260697842
-1676554,2093960,401.1315918,7.590153217,1902.431396,0.207988977,34.01818085,35.93967056
238446,925960,1442.894775,18.82819366,65.24350739,0.151056021,35.10266113,47.07144165
562446,879960,1710.736816,19.14709282,74.65054321,0.397513807,24.67191505,21.2905159
-70554,1189960,1052.026367,17.4250946,206.1465149,2.075941324,25.41781425,44.59595871
294446,1156960,1376.947388,17.11187172,58.72370529,0.739669442,33.56207657,19.54775047
1752446,1920960,1188.973633,13.85787392,12.68244553,0.099999994,19.09302139,10.39485741
-1380554,2287960,524.8684082,6.644945621,1965.725586,0.5,38.90000153,19.10000038
1055446,938960,1413.657837,19.45244598,38.81648636,0.967860401,10.92157936,24.79779625
102446,2048960,948.3157959,9.32191658,408.6166077,0.659815669,51.76562119,33.64728165
-60554,1396960,1005.026306,16.15177155,243.5595245,0.015886134,25.63829231,21.52020264
600446,987960,1553.131592,18.07400131,127.2693634,0.389898986,33.38347244,25.17621613
671446,903960,1702.473633,18.94492149,73.99521637,0.155188248,32.80422211,14.71386623
647446,1185960,1464.157837,16.91383553,86.71431732,0.838934779,59.96078873,23.45858574
1169446,952960,1321.763184,19.44372749,70.49572754,1,10.05524349,21.8318367
-136554,1186960,967.9736938,17.37390518,326.2452393,0.296051443,27.94113731,29.31928253
-1195554,1501960,331.4473572,9.48787117,2145.212158,2.79981637,26.11019325,56.93021011
-35554,778960,1148.5,20.27000046,116.3298264,0.96706754,35.83487701,41.13986969
-132554,1020960,921.5526123,18.73539543,206.2129822,0.813406765,34.60697937,39.59375763
1233446,1168960,1210.052612,17.91097641,115.1563797,0.722961545,11.45688915,19.33505058
683446,1194960,1439.210571,17.11101723,66.21766663,1.340258598,35.04552078,34.12252808
-981554,1956960,736.8684082,2.697543621,2722.234619,1,32.29999924,26
-338554,715960,714.7368164,20.1123848,357.0965271,0.737098277,30.38787842,49.66400146
-772554,1566960,486.8421021,7.543970108,2320.283936,1,37.85647583,35.31019211
-2073554,2292960,610.4210815,9.318219185,1270.622925,0.290174484,37.72975159,36.21478271
576446,1290960,1459.973633,16.25170135,85.64888,0.013851352,49.11925507,21.79729652
858446,1173960,1472.131592,17.01253128,228.3443604,0.00137741,32.03223038,21.07162476
-452554,1187960,598,15.95873833,779.7538452,0.459504128,21.41248894,21.67392159
-1371554,1945960,420.3947449,9.19275856,1818.098511,0.864371002,39.63296509,18.35326004
1666446,1806960,1194.789429,14.60061073,35.06546783,0.001469238,25.63783264,18.33443451
742446,1144960,1454.763184,17.42653275,50.44867325,0.163269058,34.36381912,24.50459099
1265446,953960,1327.157837,19.72363853,43.77270889,0.057208449,10.70045948,9.050229073
-1116554,1251960,467.4736938,8.479107857,2481.861572,1,32.91322327,32.90826416
-388554,832960,580.3421021,18.21796799,605.227356,0.857667565,39.17768478,48.18971634
1356446,1279960,1246.684204,17.75152588,107.1705322,0.241998151,6.319889069,11.57567024
559446,876960,1687.684204,19.30894852,44.20835495,0.182828292,20.04600525,19.95996284
1140446,951960,1341.263184,19.34514999,79.3241272,1,7.8452425,12.70811558
436446,1732960,1094.605225,13.12808704,178.4160614,0.599631011,63.24446487,30.75516701
162446,975960,1376.342163,18.63724899,112.6249237,0.524793386,30.27548218,32.82461166
1554446,1456960,1233.921021,16.62562561,28.54186058,0.041781452,9.933976173,11.86785984
-319554,1402960,704.7894897,15.01364994,574.8321533,0.388980716,42.28484726,18.90192795
1446,910960,1088.368408,19.25548744,105.9872513,0.088159114,20.45208168,25.80823326
820446,1119960,1436.894775,17.59569931,125.7461395,0.897153378,26.19347954,34.75830841
-167554,1026960,878.6842041,18.46772766,243.9087067,0.870588243,29.45730591,46.18975449
-1068554,2000960,422.9736938,5.106637955,2276.201172,0.782644629,20.20413208,14.53076267
1415446,1220960,1266.868408,18.40713692,25.23712158,0.000734619,17.42580414,21.85142326
1418446,1203960,1297.394775,18.61087608,7.058917999,0.003948577,25.84242439,36.19063568
-370554,1043960,641.2368164,17.93826675,577.442627,0.990725458,34.19844055,34.05509567
217446,1157960,1379.421021,17.31607819,103.0074768,0.488328665,26.6653595,30.36638641
952446,897960,1667.473633,19.37973976,63.05255508,0.125160694,9.195867538,4.745087147
316446,1358960,1277.342163,16.01778793,99.73317719,0.065674417,54.06529999,26.96372032
-1281554,2155960,866.8684082,2.956923723,2547.483154,1,42.79999924,25.10000038
-25554,1286960,1121.973633,16.74423599,217.6653137,0.216069788,30.93186378,30.22332382
272446,904960,1574.973633,18.98023605,90.03852081,0.078879707,43.52984238,39.1695137
-97554,1151960,1032.552612,17.92733955,207.489563,1.002203941,23.93572044,35.08236694
-151554,1348960,928.8421021,15.98580647,369.1200867,0.171533525,53.306427,20.11561012
870446,1351960,1580.578979,14.87677383,280.6862488,0.00562212,37.14608383,43.28405762
1204446,939960,1351.131592,19.57286835,64.22949219,0.979247034,8.567217827,14.88347149
1116446,926960,1415.421021,19.40908813,72.16652679,0.747914732,12.66978741,34.268116
-703554,2417960,468.2105408,6.755959034,1370.34021,1.298347116,33.19247055,38.53076172
1117446,1108960,1233.921021,18.03717613,136.338913,0.780298769,13.32810497,24.54304314
666446,2051960,1023.052612,10.13959312,195.9281769,0.171166211,54.69072723,32.75206757
-282554,568960,597.1842041,22.4553833,93.27836609,13.22819042,19.42350769,26.69761276
296446,851960,1607.631592,19.60161781,19.54146576,0.115992293,50.95674515,17.98921013
171446,1018960,1353.236816,18.47212982,98.80408478,0.328741968,30.83030319,26.80468369
1304446,1191960,1202.973633,18.05934525,85.66838074,0.625484526,9.913953781,17.25329399
-2157554,1714960,452.7631531,14.55221939,976.4963379,0.168319568,33.43232346,41.48319626
-185554,1161960,879.1052856,17.52385902,321.9496155,0.333333343,20.36437225,32.75445175
626446,893960,1698.526367,18.99974442,104.2389069,0.44811061,27.73677444,19.14156723
-1795554,1925960,211.2368469,8.64531517,2228.523926,0.557667613,29.57796097,17.93397522
-123554,1384960,941.8947144,15.94392586,362.7642212,0.027414903,17.15078163,18.31076431
-1156554,2393960,796.3947144,1.536454797,2599.219482,0.300000012,30,20.20000076
-858554,1834960,444.7368469,2.222078323,2998.722168,0.165748388,19.01414108,18.97483826
954446,2477960,806.8157959,6.503620148,298.1197815,0.11713326,9.106719017,6.410190105
-11554,933960,1060.921021,19.23505974,92.98168945,0.848301232,22.48641014,19.41790581
-67554,1155960,1094.447388,17.60222244,245.6917419,0.859871447,31.79715347,45.55546188
828446,1446960,1478.289429,14.40410519,261.9827576,0.0174472,39.4397049,38.221138
-1327554,2696960,688.2368164,2.684189796,1966.513306,0.667638481,35.85277176,25.58299446
-2178554,2436960,1080.684204,7.893601894,1101.932739,0.309458226,38.06391525,25.64122963
